31.25,9.375
62.3405468124698,9.42471602821992
93.1566936172807,9.47991993457034
123.813452658768,9.53371045647124
154.27057134572,9.58844969719428
184.525226268252,9.64419820981853
214.573112452086,9.70102408237415
244.408385936053,9.75900041821827
274.02357406498,9.81820543817187
303.409531207458,9.87872251752301
332.555447540512,9.94064017302427
361.448911315604,10.0040520294358
390.076013820166,10.0690568199994
418.421472905534,10.1357585015887
446.46873926458,10.2042665865085
474.200045043805,10.27469680138
501.5963619334,10.347172174638
528.637257158344,10.4218246309254
555.300666203062,10.4987971459053
581.562629990256,10.5782465077734
607.371555078417,10.6603467587332
632.594354245452,10.7454653209277
657.033868053826,10.8349285155436
680.864002623271,10.9281368838842
703.916649108745,11.0255457732393
739.063303175133,11.1273771418676
773.998101367169,11.2340694036411
807.962992956246,11.3460810248202
840.529651308595,11.4642578650683
871.121893144126,11.5894711433033
899.093201932649,11.7224801927397
923.580973142247,11.8646294612395
945.319444516754,12.0175957045322
956.742291432501,12.2193881765268
976.707018773044,12.3995096724933
994.156677805848,12.6027620230557
1011.06012050289,12.8396151242203
1030.82090345397,13.0020318929841
1048.55106187671,13.3937741157583
1080.2313841193,13.0278324677638
