1,7.99999995
2,8.01944736460211
3,8.03876704408162
4,8.05793287436046
5,8.07818720692505
6,8.21552156215429
7,8.970429048194
8,10.061771592299
9,11.1847428122621
10,12.3791460931828
11,13.5269272821305
12,14.5428884430661
13,15.4928363437199
14,16.4618679780895
15,17.3980055926004
16,18.3234079334113
17,19.2263069966597
18,20.1821745579149
19,21.1388426535629
